group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
C. Capela - B. Bogdanovic - D. Wright - J. Collins - C. Reddish,ATL,1,0,1,0.0,24.0,15.0,45.0,0.333,5.0,17.0,0.294,6.0,11.0,0.545,6.0,17.0,23.0,12.0,5.0,5.0,3.0,4.0,6.0,8.0,41.0,-16.0,123,204,119,204,1,2,1,212,1,1,157,3,1,171,2,2,2,1,342,1,1,346,345,2,2,346
C. Capela - B. Bogdanovic - T. Young - C. Reddish - C. Brown Jr.,ATL,1,0,1,0.0,19.1,16.0,39.0,0.41,5.0,13.0,0.385,5.0,5.0,1.0,6.0,18.0,24.0,8.0,6.0,2.0,3.0,3.0,4.0,5.0,42.0,-6.0,123,204,119,204,2,1,2,183,1,2,121,8,19,1,2,1,1,4,345,5,1,343,324,9,1,328
C. Capela - B. Bogdanovic - J. Collins - T. Young - D. Hunter,ATL,14,5,9,0.357,16.0,15.0,29.9,0.502,3.6,8.6,0.425,4.5,6.2,0.724,3.6,11.5,15.1,8.6,4.1,2.0,1.2,1.5,5.8,6.6,38.1,1.0,1,7,346,180,3,2,3,105,7,10,109,13,7,150,9,6,5,2,339,5,18,332,344,4,3,99
C. Capela - T. Luwawu-Cabarrot - J. Collins - K. Huerter - T. Young,ATL,10,3,7,0.3,15.1,13.8,29.6,0.466,4.6,11.4,0.404,5.5,7.0,0.786,4.8,12.1,16.9,8.4,4.2,2.0,2.0,2.1,5.7,5.4,37.7,3.1,7,25,343,195,4,4,4,156,6,3,112,7,5,136,4,5,4,3,340,5,5,342,343,8,5,44
L. Williams - D. Gallinari - B. Bogdanovic - K. Huerter - O. Okongwu,ATL,1,0,1,0.0,14.9,12.0,25.0,0.48,5.0,11.0,0.455,9.0,11.0,0.818,2.0,13.0,15.0,7.0,2.0,0.0,2.0,1.0,4.0,7.0,38.0,2.0,123,204,119,204,5,7,6,149,1,4,99,1,1,128,20,3,6,8,300,137,5,293,324,3,4,73
C. Capela - B. Bogdanovic - T. Luwawu-Cabarrot - J. Collins - T. Young,ATL,1,0,1,0.0,14.8,12.0,28.0,0.429,3.0,11.0,0.273,5.0,10.0,0.5,7.0,13.0,20.0,7.0,6.0,2.0,0.0,1.0,5.0,11.0,32.0,-6.0,123,204,119,204,6,7,5,174,11,4,162,8,3,172,1,3,3,8,345,5,109,293,338,1,7,328
C. Capela - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,13,8,5,0.615,12.4,12.5,24.1,0.518,2.6,7.6,0.343,3.5,5.5,0.648,2.7,9.1,11.8,7.6,3.7,1.9,1.2,1.2,5.4,5.5,31.1,0.2,3,3,334,136,7,6,7,103,25,15,130,28,18,166,13,11,11,5,335,20,17,330,341,7,9,136
C. Capela - B. Bogdanovic - J. Collins - K. Huerter - T. Young,ATL,13,10,3,0.769,12.0,12.6,23.2,0.543,3.3,8.8,0.374,3.0,4.0,0.75,2.5,9.6,12.2,7.5,2.6,1.7,1.1,1.2,4.4,4.1,31.5,7.7,3,1,313,124,9,5,8,97,9,9,126,32,24,141,14,10,9,6,329,21,20,330,336,16,8,11
S. Hill - C. Capela - J. Collins - K. Huerter - T. Young,ATL,2,0,2,0.0,12.0,11.5,21.5,0.535,5.0,10.0,0.5,4.5,6.0,0.75,2.0,8.5,10.5,7.5,2.5,1.0,2.0,0.5,5.5,5.5,32.5,3.0,76,204,275,204,8,9,10,101,1,6,54,13,8,141,20,13,14,7,325,36,5,269,342,6,6,45
D. Gallinari - C. Capela - D. Wright - T. Luwawu-Cabarrot - C. Reddish,ATL,1,1,0,1.0,11.5,10.0,23.0,0.435,2.0,7.0,0.286,4.0,6.0,0.667,4.0,7.0,11.0,5.0,2.0,2.0,1.0,0.0,3.0,3.0,26.0,-3.0,123,61,1,1,10,11,9,172,29,16,158,17,8,152,5,16,12,15,300,5,21,1,305,27,11,276
G. Dieng - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,1,0,1,0.0,10.5,8.0,17.0,0.471,2.0,9.0,0.222,2.0,3.0,0.667,0.0,7.0,7.0,6.0,2.0,2.0,3.0,0.0,5.0,4.0,20.0,-1.0,123,204,119,204,11,15,19,153,29,7,176,56,47,152,148,16,24,11,300,5,1,1,338,17,18,192
L. Williams - D. Gallinari - B. Bogdanovic - D. Wright - O. Okongwu,ATL,6,5,1,0.833,10.5,10.3,18.8,0.549,2.8,7.8,0.362,3.0,3.7,0.818,0.8,8.0,8.8,6.3,1.3,1.5,0.8,0.7,4.5,4.2,26.5,5.3,23,7,119,120,12,10,14,94,22,14,129,32,39,128,100,14,20,10,290,24,52,288,337,14,10,24
L. Stephenson - G. Dieng - B. Bogdanovic - S. Mays - J. Johnson,ATL,1,0,1,0.0,10.3,7.0,18.0,0.389,2.0,9.0,0.222,2.0,3.0,0.667,0.0,9.0,9.0,5.0,1.0,1.0,0.0,0.0,3.0,3.0,18.0,-2.0,123,204,119,204,13,20,15,192,29,7,176,56,47,152,148,12,16,15,204,36,109,1,305,27,22,240
L. Williams - C. Capela - W. Iwundu - C. Oliver - T. Young,ATL,1,1,0,1.0,10.1,10.0,20.0,0.5,3.0,8.0,0.375,3.0,3.0,1.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0,6.0,3.0,26.0,-4.0,123,61,1,1,14,11,11,106,11,11,123,32,47,1,20,41,31,24,204,137,21,335,345,27,11,305
G. Dieng - S. Hill - D. Wright - K. Huerter - C. Reddish,ATL,2,1,1,0.5,9.8,6.5,19.0,0.342,2.5,8.0,0.313,1.0,1.5,0.667,2.5,11.5,14.0,5.0,2.0,1.0,1.5,0.5,2.5,2.5,16.5,2.5,76,61,119,142,16,26,13,211,26,11,153,131,125,152,15,6,7,15,300,36,14,269,302,52,31,68
J. Collins - K. Huerter - T. Young - D. Hunter - O. Okongwu,ATL,6,4,2,0.667,9.8,8.2,18.0,0.454,2.8,7.0,0.405,3.5,3.8,0.913,2.5,6.7,9.2,5.8,2.7,1.3,1.2,0.7,3.7,4.2,22.7,0.7,23,17,275,132,15,14,15,164,22,16,111,29,38,109,15,20,15,14,330,29,19,288,323,14,14,126
C. Capela - T. Young - C. Reddish - S. Mays - C. Brown Jr.,ATL,2,0,2,0.0,9.7,7.5,20.0,0.375,2.0,6.0,0.333,4.0,4.5,0.889,2.5,6.0,8.5,4.0,2.5,1.0,0.5,1.5,3.5,3.0,21.0,-9.0,76,204,275,204,17,19,11,197,29,19,131,17,23,111,15,22,22,24,325,36,63,332,322,27,16,342
L. Williams - C. Capela - W. Iwundu - T. Young - C. Brown Jr.,ATL,1,1,0,1.0,9.6,8.0,18.0,0.444,2.0,5.0,0.4,7.0,9.0,0.778,4.0,10.0,14.0,3.0,0.0,0.0,2.0,3.0,4.0,5.0,25.0,11.0,123,61,1,1,18,15,15,170,29,31,113,2,4,137,5,8,7,42,1,137,5,343,324,9,13,1
C. Capela - D. Wright - J. Collins - K. Huerter - D. Hunter,ATL,2,1,1,0.5,8.7,6.5,14.5,0.448,1.0,4.0,0.25,1.5,1.5,1.0,1.5,7.5,9.0,5.0,4.5,2.5,0.5,2.0,2.5,2.0,15.5,-3.0,76,61,119,142,19,26,22,166,61,44,165,104,125,1,49,15,16,15,341,4,63,335,302,55,33,276
L. Williams - D. Gallinari - D. Wright - K. Knox II - O. Okongwu,ATL,1,1,0,1.0,8.5,7.0,18.0,0.389,0.0,5.0,0.0,3.0,5.0,0.6,2.0,10.0,12.0,6.0,1.0,1.0,2.0,0.0,5.0,5.0,17.0,2.0,123,61,1,1,20,20,15,192,190,31,190,32,19,168,20,8,10,11,204,36,5,1,338,9,25,73
D. Gallinari - B. Bogdanovic - D. Wright - K. Huerter - O. Okongwu,ATL,5,2,3,0.4,7.7,6.8,15.2,0.447,2.8,6.2,0.452,3.0,3.6,0.833,3.2,5.4,8.6,4.6,1.8,1.6,0.6,1.0,4.0,3.6,19.4,3.6,29,35,313,175,21,24,21,168,24,18,100,32,40,123,10,30,21,22,298,23,59,293,324,25,19,43
B. Bogdanovic - J. Collins - K. Huerter - T. Young - O. Okongwu,ATL,4,0,4,0.0,7.4,5.0,14.0,0.357,1.0,5.0,0.2,2.5,3.3,0.769,1.0,5.5,6.5,3.3,1.5,0.5,0.8,0.5,2.3,3.0,13.5,-3.8,39,204,325,204,23,37,24,207,61,31,179,50,46,139,56,28,30,39,292,96,55,269,297,27,43,304
L. Williams - D. Gallinari - C. Capela - D. Wright - C. Reddish,ATL,10,9,1,0.9,7.4,6.4,13.8,0.464,2.3,5.4,0.426,2.1,2.6,0.808,1.7,5.3,7.0,4.1,1.8,1.1,0.8,0.4,2.3,2.9,17.2,1.8,7,2,119,119,22,29,26,158,28,30,108,55,63,131,48,31,24,23,298,35,54,263,299,51,24,92
L. Williams - D. Gallinari - S. Hill - D. Wright - J. Collins,ATL,2,1,1,0.5,7.3,6.5,11.5,0.565,3.5,5.5,0.636,2.0,3.0,0.667,1.0,6.0,7.0,4.0,2.0,0.5,0.5,0.5,2.5,4.0,18.5,7.5,76,61,119,142,24,26,35,90,8,29,42,56,47,152,56,22,24,24,300,96,63,269,302,17,21,12
D. Wright - J. Collins - C. Reddish - O. Okongwu - S. Mays,ATL,2,1,1,0.5,7.1,6.0,14.5,0.414,1.0,3.0,0.333,1.0,1.0,1.0,2.5,6.5,9.0,2.5,1.0,0.5,0.0,1.5,0.5,1.5,14.0,4.5,76,61,119,142,25,30,22,182,61,66,131,131,142,1,15,21,16,58,204,96,109,332,130,90,40,31
D. Gallinari - C. Capela - K. Huerter - T. Young - D. Hunter,ATL,7,5,2,0.714,7.0,6.6,12.1,0.541,3.3,5.6,0.59,4.3,4.9,0.882,1.0,4.4,5.4,3.1,1.3,1.1,0.6,1.0,3.3,3.7,20.7,3.7,15,7,275,129,26,25,31,98,10,28,50,16,22,112,56,38,42,40,287,33,62,293,320,23,17,42
L. Williams - B. Bogdanovic - D. Wright - D. Hunter - O. Okongwu,ATL,4,2,2,0.5,6.6,5.0,10.8,0.465,1.5,4.0,0.375,3.3,3.5,0.929,1.8,4.0,5.8,2.8,2.8,1.3,0.3,0.0,2.3,3.3,14.8,-1.0,39,35,275,142,27,37,40,157,53,44,123,31,41,106,47,41,40,57,331,31,91,1,297,26,38,192
C. Capela - W. Iwundu - T. Young - C. Reddish - S. Mays,ATL,1,1,0,1.0,6.5,5.0,16.0,0.313,3.0,6.0,0.5,2.0,2.0,1.0,4.0,3.0,7.0,4.0,0.0,3.0,0.0,2.0,3.0,1.0,15.0,-2.0,123,61,1,1,30,37,20,240,11,19,54,56,69,1,5,63,24,24,1,2,109,335,305,115,34,240
D. Gallinari - S. Hill - D. Wright - K. Huerter - C. Reddish,ATL,1,0,1,0.0,6.5,3.0,9.0,0.333,1.0,5.0,0.2,6.0,6.0,1.0,2.0,6.0,8.0,2.0,4.0,1.0,0.0,0.0,4.0,4.0,13.0,-6.0,123,204,119,204,28,72,48,212,61,31,179,3,8,1,20,22,23,66,336,36,109,1,324,17,44,328
L. Williams - T. Luwawu-Cabarrot - K. Huerter - C. Reddish - O. Okongwu,ATL,1,1,0,1.0,6.5,2.0,13.0,0.154,1.0,6.0,0.167,2.0,2.0,1.0,2.0,7.0,9.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,7.0,-5.0,123,61,1,1,29,118,27,271,61,19,186,56,69,1,20,16,16,66,300,137,21,293,157,115,108,318
G. Dieng - D. Wright - T. Luwawu-Cabarrot - K. Knox II - S. Mays,ATL,1,1,0,1.0,6.4,4.0,12.0,0.333,3.0,6.0,0.5,0.0,0.0,0.0,3.0,3.0,6.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,11.0,-5.0,123,61,1,1,31,52,32,212,11,19,54,194,198,194,11,63,31,42,342,36,5,1,262,115,59,318
S. Hill - C. Capela - B. Bogdanovic - J. Collins - T. Young,ATL,1,1,0,1.0,6.4,8.0,14.0,0.571,2.0,4.0,0.5,0.0,1.0,0.0,3.0,3.0,6.0,4.0,1.0,3.0,2.0,0.0,3.0,3.0,18.0,3.0,123,61,1,1,32,15,24,81,29,44,54,194,142,194,11,63,31,24,204,2,5,1,305,27,22,45
C. Capela - W. Iwundu - C. Oliver - T. Young - S. Mays,ATL,1,1,0,1.0,6.3,9.0,13.0,0.692,3.0,5.0,0.6,1.0,1.0,1.0,2.0,4.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,22.0,7.0,123,61,1,1,33,13,27,41,11,31,45,131,142,1,20,41,31,11,1,5,109,1,157,27,15,13
B. Bogdanovic - J. Collins - W. Iwundu - O. Okongwu - S. Mays,ATL,1,1,0,1.0,6.2,5.0,7.0,0.714,1.0,2.0,0.5,1.0,1.0,1.0,0.0,5.0,5.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,12.0,1.0,123,61,1,1,34,37,66,36,61,103,54,131,142,1,148,32,45,130,342,36,5,1,262,231,52,99
L. Williams - G. Dieng - S. Hill - D. Wright - C. Reddish,ATL,1,1,0,1.0,6.1,4.0,13.0,0.308,1.0,4.0,0.25,5.0,6.0,0.833,4.0,7.0,11.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,14.0,8.0,123,61,1,1,35,52,27,242,61,44,165,8,8,123,5,16,12,130,336,5,109,335,305,27,40,6
L. Stephenson - G. Dieng - C. Reddish - S. Cooper - J. Johnson,ATL,1,0,1,0.0,6.0,3.0,11.0,0.273,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,-10.0,123,204,119,204,36,72,37,249,61,66,131,194,198,194,148,41,65,42,204,137,109,293,157,115,108,345
C. Capela - B. Bogdanovic - K. Huerter - T. Young - D. Hunter,ATL,6,3,3,0.5,5.9,5.0,11.2,0.448,1.7,4.2,0.4,1.3,1.7,0.8,1.0,4.3,5.3,2.8,1.5,0.8,0.8,0.8,2.0,2.2,13.0,-1.2,23,25,313,142,37,37,36,167,51,42,113,114,119,132,56,39,43,56,292,87,52,292,262,54,44,225
D. Gallinari - C. Capela - D. Wright - K. Huerter - T. Young,ATL,3,1,2,0.333,5.9,6.0,10.3,0.581,2.0,4.7,0.429,3.0,4.0,0.75,1.0,4.0,5.0,3.3,2.0,0.3,0.0,0.0,2.3,3.7,17.0,-1.7,54,61,275,181,38,30,41,79,29,38,102,32,24,141,56,41,45,38,300,117,109,1,300,24,25,237
L. Williams - C. Capela - D. Wright - K. Huerter - K. Knox II,ATL,1,1,0,1.0,5.8,7.0,9.0,0.778,3.0,4.0,0.75,0.0,0.0,0.0,0.0,6.0,6.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,17.0,10.0,123,61,1,1,39,20,48,31,11,44,34,194,198,194,148,22,31,15,300,36,109,1,262,231,25,2
L. Williams - D. Gallinari - D. Wright - T. Luwawu-Cabarrot - O. Okongwu,ATL,2,1,1,0.5,5.8,5.5,8.5,0.647,2.5,4.5,0.556,1.5,2.0,0.75,1.0,3.0,4.0,3.0,2.0,0.0,1.5,0.0,4.0,1.5,15.0,2.5,76,61,119,142,40,36,55,60,26,40,52,104,69,141,56,63,65,42,300,137,14,1,324,90,34,68
L. Williams - D. Gallinari - G. Dieng - D. Wright - K. Huerter,ATL,1,1,0,1.0,5.7,6.0,11.0,0.545,5.0,8.0,0.625,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,17.0,6.0,123,61,1,1,41,30,37,95,1,11,43,194,198,194,56,41,45,24,300,137,109,1,324,115,25,19
L. Williams - D. Gallinari - C. Capela - K. Huerter - C. Reddish,ATL,4,1,3,0.25,5.6,4.8,12.3,0.388,1.0,4.0,0.25,1.5,1.8,0.857,1.0,4.8,5.8,2.3,0.8,1.3,0.3,0.5,2.0,1.3,12.0,1.0,39,61,313,198,42,50,30,195,61,44,165,104,117,115,56,36,40,63,197,31,91,269,262,107,52,99
L. Williams - D. Gallinari - B. Bogdanovic - T. Young - O. Okongwu,ATL,1,1,0,1.0,5.5,8.0,10.0,0.8,3.0,5.0,0.6,0.0,0.0,0.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,10.0,123,61,1,1,43,15,42,29,11,31,45,194,198,194,56,22,24,15,1,137,109,1,262,115,20,2
L. Williams - D. Wright - K. Huerter - C. Reddish - O. Okongwu,ATL,1,1,0,1.0,5.5,5.0,12.0,0.417,1.0,4.0,0.25,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,11.0,4.0,123,61,1,1,44,37,32,180,61,44,165,194,198,194,56,32,31,130,204,5,21,1,157,115,59,32
D. Gallinari - C. Capela - T. Luwawu-Cabarrot - K. Huerter - T. Young,ATL,7,2,5,0.286,5.4,5.6,10.9,0.513,1.3,4.3,0.3,1.9,2.0,0.929,1.0,3.4,4.4,3.1,1.3,0.9,0.3,0.3,2.1,1.9,14.3,-0.4,15,35,334,196,45,35,39,104,59,41,155,101,69,106,56,61,63,40,287,86,87,254,296,81,39,182
D. Gallinari - D. Wright - T. Luwawu-Cabarrot - K. Huerter - O. Okongwu,ATL,3,1,2,0.333,5.4,4.3,8.7,0.5,2.0,4.7,0.429,1.3,2.3,0.571,1.3,4.0,5.3,3.7,2.3,2.0,0.7,0.0,3.3,2.0,12.0,2.7,54,61,275,181,46,51,54,106,29,38,102,114,66,169,54,41,43,36,324,5,57,1,321,55,52,66
L. Williams - D. Gallinari - D. Wright - C. Reddish - O. Okongwu,ATL,1,0,1,0.0,5.2,4.0,6.0,0.667,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,12.0,-6.0,123,204,119,204,47,52,88,42,190,266,190,17,24,1,148,178,202,42,332,137,109,1,324,27,52,328
L. Williams - D. Gallinari - C. Capela - K. Huerter - T. Young,ATL,1,1,0,1.0,5.1,5.0,10.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,13.0,3.0,123,61,1,1,48,37,42,106,61,44,165,56,69,1,148,32,45,130,1,36,109,1,262,55,44,45
G. Dieng - B. Bogdanovic - T. Young - C. Reddish - M. Hill,ATL,1,0,1,0.0,5.0,3.0,9.0,0.333,2.0,6.0,0.333,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,12.0,-1.0,123,204,119,204,51,72,48,212,29,19,131,17,24,1,56,272,202,66,1,137,21,293,262,27,52,192
G. Dieng - S. Hill - D. Wright - T. Luwawu-Cabarrot - K. Huerter,ATL,1,0,1,0.0,5.0,4.0,7.0,0.571,3.0,6.0,0.5,6.0,7.0,0.857,0.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,17.0,7.0,123,204,119,204,49,52,66,81,11,19,54,3,5,115,148,41,65,42,204,5,109,1,1,17,25,13
L. Williams - D. Gallinari - G. Dieng - D. Wright - T. Luwawu-Cabarrot,ATL,1,1,0,1.0,5.0,3.0,7.0,0.429,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,9.0,-2.0,123,61,1,1,50,72,66,174,61,103,54,56,69,1,148,63,84,130,204,137,109,1,262,27,69,240
B. Bogdanovic - D. Wright - J. Collins - C. Reddish - O. Okongwu,ATL,2,1,1,0.5,4.9,5.0,8.5,0.588,1.0,3.0,0.333,2.0,3.0,0.667,2.0,2.5,4.5,3.0,1.5,0.5,1.5,0.5,3.0,3.0,13.0,-1.0,76,61,119,142,52,37,55,76,61,66,131,56,47,152,20,95,59,42,292,96,14,269,305,27,44,192
L. Williams - D. Gallinari - C. Capela - D. Wright - T. Luwawu-Cabarrot,ATL,2,1,1,0.5,4.8,3.5,7.0,0.5,0.0,1.5,0.0,0.5,1.0,0.5,0.0,4.5,4.5,0.5,2.0,0.5,0.5,0.5,2.0,1.0,7.5,-0.5,76,61,119,142,54,64,66,106,190,160,190,174,142,172,148,37,59,212,300,96,63,269,262,115,104,183
L. Williams - D. Wright - T. Luwawu-Cabarrot - O. Okongwu - S. Mays,ATL,1,0,1,0.0,4.8,4.0,10.0,0.4,2.0,6.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,10.0,-2.0,123,204,119,204,53,52,42,184,29,19,131,194,198,194,56,41,45,42,204,137,21,293,305,231,66,240
B. Bogdanovic - T. Luwawu-Cabarrot - J. Collins - T. Young - O. Okongwu,ATL,2,0,2,0.0,4.5,3.0,7.5,0.4,1.0,4.0,0.25,1.0,1.0,1.0,0.5,5.5,6.0,1.0,2.5,1.0,0.5,0.5,2.0,1.0,8.0,2.0,76,204,275,204,57,72,62,184,61,44,165,131,142,1,112,28,31,130,325,36,63,269,262,115,89,73
C. Capela - B. Bogdanovic - T. Young - C. Reddish - D. Hunter,ATL,3,1,2,0.333,4.5,3.3,9.0,0.37,0.7,2.3,0.286,1.0,1.3,0.75,2.0,1.7,3.7,2.0,1.0,0.7,0.3,0.3,3.0,2.0,8.3,-5.7,54,61,275,181,56,67,48,204,155,97,158,131,136,141,20,156,81,66,204,90,80,256,305,55,82,327
G. Dieng - D. Wright - J. Collins - C. Reddish - S. Mays,ATL,2,0,2,0.0,4.5,3.0,6.0,0.5,1.0,3.0,0.333,0.5,1.0,0.5,0.5,2.5,3.0,1.5,2.5,0.0,0.5,0.5,0.5,0.5,7.5,-8.0,76,204,275,204,55,72,88,106,61,66,131,174,142,172,112,95,84,114,325,137,63,269,130,208,104,339
L. Stephenson - C. Oliver - C. Reddish - S. Mays - M. Hill,ATL,1,0,1,0.0,4.3,3.0,5.0,0.6,1.0,1.0,1.0,2.0,4.0,0.5,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,9.0,-2.0,123,204,119,204,60,72,112,64,61,172,1,56,24,172,148,63,84,66,300,36,109,1,157,27,69,240
L. Williams - D. Gallinari - G. Dieng - D. Wright - C. Reddish,ATL,7,5,2,0.714,4.3,2.9,7.3,0.392,1.6,4.1,0.379,0.9,1.0,0.857,0.7,1.9,2.6,1.6,1.3,1.0,0.7,0.3,2.4,1.9,8.1,-4.4,15,7,275,129,59,98,65,191,52,43,122,161,142,115,104,149,114,112,287,36,56,254,301,81,87,317
L. Williams - G. Dieng - S. Hill - T. Young - C. Reddish,ATL,1,1,0,1.0,4.3,4.0,8.0,0.5,3.0,6.0,0.5,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,13.0,8.0,123,61,1,1,58,52,58,106,11,19,54,56,69,1,56,22,24,42,204,137,109,1,157,55,44,6
C. Capela - T. Young - C. Reddish - S. Mays - M. Hill,ATL,1,0,1,0.0,4.2,7.0,12.0,0.583,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,123,204,119,204,61,20,32,77,29,66,36,194,198,194,56,178,138,24,1,36,109,293,157,231,32,99
G. Dieng - B. Bogdanovic - T. Luwawu-Cabarrot - K. Knox II - S. Mays,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,3.0,4.0,0.75,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,9.0,123,204,119,204,62,30,42,64,11,44,34,56,47,152,56,102,84,24,1,36,21,1,1,5,25,4
L. Stephenson - C. Barber - C. Oliver - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,1.0,2.0,0.5,0.0,2.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,13.0,7.0,123,204,119,204,64,30,42,64,61,103,54,194,69,194,20,63,45,15,1,137,109,293,305,55,44,13
L. Stephenson - D. Wright - J. Collins - C. Reddish - O. Okongwu,ATL,1,0,1,0.0,4.2,3.0,5.0,0.6,2.0,3.0,0.667,5.0,6.0,0.833,0.0,5.0,5.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,13.0,7.0,123,204,119,204,63,72,112,64,29,66,36,8,8,123,148,32,45,66,1,137,1,1,305,27,44,13
B. Bogdanovic - J. Collins - T. Young - C. Reddish - D. Hunter,ATL,6,2,4,0.333,4.1,3.2,8.5,0.373,1.0,3.8,0.261,1.2,1.5,0.778,1.3,2.7,4.0,2.2,0.7,0.2,0.2,0.3,1.7,2.0,8.5,-2.2,23,35,325,181,67,70,55,203,61,61,164,127,125,137,54,94,65,64,191,131,104,256,257,55,79,271
L. Williams - D. Gallinari - G. Dieng - K. Huerter - C. Reddish,ATL,5,0,5,0.0,4.1,3.2,8.8,0.364,0.6,3.0,0.2,0.8,0.8,1.0,2.0,3.8,5.8,1.8,1.4,0.0,0.0,0.4,1.8,1.4,7.8,-1.4,29,204,334,204,66,69,53,205,161,66,179,163,176,1,20,59,39,104,291,137,109,263,260,102,101,228
L. Williams - D. Wright - K. Huerter - K. Knox II - O. Okongwu,ATL,1,1,0,1.0,4.1,2.0,7.0,0.286,1.0,4.0,0.25,4.0,4.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,-4.0,123,61,1,1,65,118,66,246,61,44,165,17,24,1,20,178,84,66,1,137,109,1,1,17,69,305
G. Dieng - B. Bogdanovic - C. Reddish - S. Mays - M. Hill,ATL,1,0,1,0.0,4.0,4.0,7.0,0.571,3.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,5.0,123,204,119,204,68,52,66,81,11,66,1,17,24,1,20,102,65,24,1,137,109,1,262,27,34,25
G. Dieng - D. Wright - T. Luwawu-Cabarrot - S. Mays - J. Johnson,ATL,2,0,2,0.0,4.0,3.0,5.5,0.545,0.5,1.5,0.333,4.5,5.5,0.818,0.5,2.0,2.5,2.5,2.0,1.0,0.0,0.0,1.0,3.0,11.0,0.5,76,204,275,204,68,72,106,95,164,160,131,13,17,128,112,102,115,58,300,36,109,1,157,27,59,130
L. Williams - C. Capela - J. Collins - K. Huerter - T. Young,ATL,2,0,2,0.0,3.9,3.5,7.5,0.467,1.0,3.5,0.286,0.5,1.0,0.5,1.0,4.0,5.0,3.5,0.5,0.5,1.0,0.0,2.0,1.0,8.5,2.5,76,204,275,204,70,64,62,154,61,62,158,174,142,172,56,41,45,37,164,96,21,1,262,115,79,68
D. Gallinari - D. Wright - K. Huerter - C. Reddish - O. Okongwu,ATL,2,1,1,0.5,3.8,3.5,7.5,0.467,1.5,3.5,0.429,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.5,0.0,0.0,0.0,1.5,0.5,8.5,-1.5,76,61,119,142,71,64,62,154,53,62,102,194,198,194,148,102,138,58,164,137,109,1,248,208,79,230
D. Gallinari - G. Dieng - D. Wright - T. Luwawu-Cabarrot - K. Huerter,ATL,1,0,1,0.0,3.8,2.0,5.0,0.4,1.0,1.0,1.0,4.0,4.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,9.0,5.0,123,204,119,204,72,118,112,184,61,172,1,17,24,1,148,41,65,66,204,36,21,293,1,27,69,25
